Title,country_clean
Funerary Cone of the Goldsmith Nebseny,Egypt
Funerary Cone of the Deputy of the Army Amenemhab,Egypt
Funerary Cone of the Deputy of the Medjay Simut,Egypt
Funerary Cone of the Chief Wab-Priest Sobekmose,Egypt
Funerary Cone of the Wab-Priest Nebseny,Egypt
Funerary Cone of the Steward of the Vizier Amenemhat,Egypt
Funerary Cone of the Royal Scribe Userhat,Egypt
Funerary Cone of the Steward of the King Tjata,Egypt
Funerary Cone of the Vizier Ramose,Egypt
Funerary Cone of the Wab-Priest Khaemwaset,Egypt
Funerary Cone of the Royal Cup-Bearer Senemnetjer (?),Egypt
Funerary Cone of the Cup-Bearer of the King Senemnetjer,Egypt
Funerary Cone of the Scribe Maaty and His Wife Huy,Egypt
Funerary Cone of the Scribe of the Treasury of Amun Mery,Egypt
Funerary Cone of the Servant of Amun Pawah,Egypt
Funerary Cone of the Overseer of the Ships of Amun Seshi,Egypt
Funerary Cone of  the First King's Herald Amunedjeh,Egypt
Funerary Cone of Meny and His Wife Meryre,Egypt
Funerary Cone of the Steward Pentjebu,Egypt
Funerary Cone of Abemweskhet,Egypt
Funerary Cone of the High Priest of Amun Hapuseneb,Egypt
Funerary Cone of the Vizier Ptahmose,Egypt
Funerary Cone of the Steward of Amun Sobeknakht,Egypt
Funerary Cone of the Scribe Heriry,Egypt
Funerary Cone of the Keeper of the Date Wine Neferrenpet,Egypt
Funerary Cone of the House Mistress Taiy,Egypt
Funerary Cone of Ahmose,Egypt
Funerary Cone of the Fourth Prophet of Amun Neferhotep,Egypt
Funerary Cone of the Fourth Prophet of Amun Neferhotep,Egypt
Funerary Cone of the Chief of the Madjay Penre,Egypt
Funerary Cone of the Scribe Kanakht,Egypt
Funerary Cone of the Scribe Kanakht,Egypt
Funerary Cone of the Child of the Nursery Pahekmen,Egypt
Funerary Cone of the Doorkeeper of Amun Amenhotep,Egypt
Funerary Cone of Overseer of the Seal Senneferi,Egypt
Funerary Cone of Sapair,Egypt
Funerary Cone of the Scribe Nakht and His Wife Tawy,Egypt
Funerary Cone of the Chief of the Medjay Ruru,Egypt
Funerary Cone of  the Chief Bowman Amenemopet,Egypt
Funerary Cone of the Chief Bowman Hatmeshaw,Egypt
Funerary Cone of Chief of Servants of the Royal Palace Pasinesu,Egypt
Funerary Cone of Sare,Egypt
Funerary Cone of the Scribe Paroy,Egypt
Funerary Cone of the Scribe Pairy,Egypt
Funerary Cone of the Chief of the Merchants Tjay,Egypt
Funerary Cone of the Chief of the Medjay Ruru,Egypt
Stamped Brick the Goldsmith Amenhotep and His Wife Nofretiry,Egypt
Funerary Cone of Kha,Egypt
Funerary Cone of the Chief of the Merchants Tjay,Egypt
Funerary Cone of the Scribe Amenhotep,Egypt
Funerary Cone of the Steward of the God's Wife Mery,Egypt
Funerary Cone of the Guardian of the Treasury Mahu,Egypt
Funerary Cone of the King's Son of Kush Merymose,Egypt
Brick of the Scribe Nebamun,Egypt
Funerary Cone of the Chief Steward Amenemopet,Egypt
Funerary Cone of the Sealer Ahmose,Egypt
Funerary Cone of Aanu and His Wife Sennu,Egypt
Funerary Cone of Enta,Egypt
Funerary Cone of the Chief Steward Padihorresnet,Egypt
Funerary Cone of the Guardian Nebwer,Egypt
Funerary Cone of the Scribe Sennetjer,Egypt
Funerary Cone of  the Steward Abekh,Egypt
Funerary Cone of the Goldsmith Nebwa,Egypt
Stamped Brick of Userhat,Egypt
Stamped Brick of Userhat,Egypt
Funerary Cone of Djehutynefer,Egypt
Funerary Cone of Djehutynefer,Egypt
Funerary Cone of Nentaweref,Egypt
Funerary Cone of the Scribe Min,Egypt
Funerary Cone of Min,Egypt
Funerary Cone of Amenhotep,Egypt
Funerary Cone of  Amenemopet called Tjanefer,Egypt
Funerary Cone of Amenemopet called Tjanefer,Egypt
Funerary Cone of Re,Egypt
Funerary Cone of the King's Minstrel Amenemhab,Egypt
Funerary Cone of the Overseer Userhat,Egypt
Funerary Cone of the Deputy of the Medjay Simut,Egypt
Funerary Cone of the Deputy of the Medjay Simut,Egypt
Funerary Cone of Maaty and His Wife Huy,Egypt
Funerary Cone of the Scribe Wesi,Egypt
Funerary Cone of Neferhotep and His Wife Meryre,Egypt
Funerary Cone of Wesy,Egypt
Funerary Cone of the High Priest Ahmose,Egypt
Funerary Cone of Djeserka,Egypt
Funerary Cone of Wershu and Henet,Egypt
Funerary Cone of Pa-Aten,Egypt
"Funerary Cone of Pa-Aten, Scribe of the Granary and Breads",Egypt
Funerary Cone of the Scribe Anen,Egypt
Funerary Cone of the Scribe  Aanen,Egypt
Funerary Cone of the Steward Khonsu,Egypt
Funerary Cone of Sen,Egypt
Funerary Cone of the Scribe Amenemopet,Egypt
Funerary Cone,Egypt
Funerary Cones,Egypt
Funerary Cone,Egypt
Funerary Cones,Egypt
Funerary Cone,Egypt
Funerary Cones,Egypt
Funerary Cones,Egypt
Funerary Cones,Egypt
Funerary Cones,Egypt
Funerary Cones,Egypt
Funerary Cone of the Scribe Min,Egypt
Funerary Cone of Kaemamun and His Wife Meryre,Egypt
Funerary Cone of the Overseer of the Seal Min,Egypt
Funerary Cone of the Overseer of the Seal Min,Egypt
"Funerary Cone of the Scribe Pawah and His Wife, Henutwadju",Egypt
Funerary Cone of the Overseer of the Seal Min,Egypt
Funerary Cone of the Overseer of the Ships of Amun Seshi,Egypt
Funerary Cone the Overseer of the Ships Amun Seshi,Egypt
Funerary Cone of the Scribe Amenmose,Egypt
Funerary Cone of the Wab-Priest Tjay,Egypt
Funerary Cone of Amenhotep,Egypt
Funerary Cone of the King's Son of Kush Merymose,Egypt
Funerary Cone of the King's Son of Kush Merymose,Egypt
Funerary Cone of the King's Son of Kush Merymose,Egypt
Funerary Cone of the Chief of the Servants of Amun Aye,Egypt
Funerary Cone of Heby,Egypt
Funerary Cone of Baki,Egypt
Funerary Cone of Djehutymose,Egypt
Funerary Cone of the Scribe Amenhotep,Egypt
Funerary Cone of the King's Son of Kush Merymose,Egypt
Funerary Cone of Wershu and His Wife Henet,Egypt
Funerary Cone of Nefretper,Egypt
Funerary Cone of Userhat,Egypt
Funerary Cone of the Acolyte of Amun Amenemhat,Egypt
Funerary Cone of Amenemka and His Wife Meryre,Egypt
Funerary Cone of the High Priest of Amun Menkheperresonb,Egypt
Funerary Cone of Djehutymose,Egypt
Funerary Cone of the Scribe Maaty and His Wife Huy,Egypt
Funerary Cone of the Fourth Prophet of Amun Kaemamun,Egypt
Funerary Cone,Egypt
Shabti of Psusennes I,Egypt
Headdress from the Head of a Mummy of a Child,Egypt
"Shabti of Petosiris, son of Djedhor",Egypt
"Shabti of Petosiris, son of Djedhor",Egypt
"Shabti of Petosiris, son of Djedhor",Egypt
"Shabti of Petosiris, son of Djedhor",Egypt
"Shabti of Petosiris, son of Djedhor",Egypt
"Shabti of Petosiris, son of Djedhor",Egypt
Shabti of Djedhor,Egypt
Shabti of Djedhor,Egypt
Shabti of Djedhor,Egypt
Shabti of Djedhor,Egypt
Shabti of Djedhor,Egypt
Shabti of Djedhor,Egypt
Shabti,Egypt
Shabti of Nakhti(?),Egypt
Shabti of the Scribe of the Double Treasury Userhetmose,Egypt
Shabti of the Priest of Amun Hor,Egypt
"Shabti of the Adoratrice of Hathor (""Duahathor"") Henettawy, wife of Painedjem I",Egypt
Statue foot fragment,Egypt
Ostracon,Egypt
Tally stone from Hatshepsut's Valley Temple,Egypt
Inscribed Stone from Hatshepsut's Valley Temple,Egypt
Inscribed Stone from Hatshepsut's Valley Temple,Egypt
Inscribed Stone from Hatshepsut's Valley Temple,Egypt
Insscribed Stone from Hatshepsut's Valley Temple,Egypt
Inscribed Stone from Hatshepsut's Valley Temple,Egypt
Inscribed Stone from Hatshepsut's Valley Temple,Egypt
Inscribed Stone from Hatshepsut's Valley Temple,Egypt
Foundation plaque inscribed with the cartouche of Psusennes I,Egypt
Foundation plaque inscribed with the cartouche of Psusennes I,Egypt
Heart Amulet with cartouches of Maatkare,Egypt
Funerary Pectoral,Egypt
Seated Figure of the Goddess Bastet or Sakhmet,Egypt
String of disc beads,Nubia
Cylinder seal with name of Amenemhat II and that of princess Khenemetneferhedjet,Egypt
Scarab inscribed with the name of Khufu (Cheops),Egypt
Oval plaque,Egypt
"Scaraboid, cat",Egypt
Inscribed Scarab,Egypt
Inscribed Scarab,Egypt
"Scarab, insect",Egypt
"Amulet, Wedjat eye, openwork",Egypt
Scarab inscribed with the name of Unis,Egypt
Scarab Inscribed for Thutmose III,Egypt
"Scarab, sphinx, sun disk",Egypt
Scarab,Egypt
Scarab Decorated with Falcon Flying over Beetle,Egypt
"Scarab, disk",Egypt
Scarab inscribed with a name of wish related to Ptah,Egypt
Scarab,Egypt
Scarab,Egypt
Seal plaque,Egypt
"Plaque, Khonsu",Egypt
Plaque,Egypt
Scarab of Nubre,Egypt
Scarab Inscribed with Horus Supporting the Sun Disk,Cyprus
"Seal amulet, hedgehog",Egypt
Funerary scarab,Egypt
Scarab,Egypt
Scarab with hare on underside,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab inscribed with the name of Unis,Egypt
Scarab with Representation of Taweret,Egypt
Plaque,Egypt
Funerary scarab,Egypt
Scarab with Animals,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab Inscribed for Khafre,Egypt
Scarab,Egypt
Scarab inscribed with the name of Menkaure (Mykerinos),Egypt
Scarab decorated with a rosette,Egypt
Scaraboid,Egypt
Scarab Amulet,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Seal amulet,Egypt
Scarab,Egypt
Scarab,Egypt
Plaque,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab in the form of king as Harpokrates,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scaraboid plaque,Egypt
Scaraboid inscribed with hieroglyphs,Egypt
Scarab Inscribed with a Baboon,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Plaque,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
"Scarab, openwork",Egypt
Scarab inscribed with a name of wish related to Ptah,Egypt
"Bead, openwork, rectangular",Egypt
Scarab,Egypt
Scarab inscribed with the name of Khufu,Egypt
Scarab,Egypt
Scarab inscribed for Unis,Egypt
Seal,Egypt
Button seal with Maat Feather,Egypt
"Scarab, Shabaqo",Egypt
Scarab Inscribed with an Wedjat Eye,Egypt
Scarab Inscribed with a Blessing Related to Amun (Amun-Re),Egypt
Scarab Inscribed with a Blessing Related to Amun (Amun-Re),Egypt
Oval Plaque with Blessing Related to Bastet,Egypt
Scarab Inscribed with the Name and Titles of Vizier Djedkhonsuiufankh,Egypt
Ram-headed Scaraboid Inscribed with Blessing Related to Amun (Amun-Re),Egypt
Scarab Inscribed with Blessing Related to Horus,Egypt
Scarab Inscribed with Blessing Related to Amun,Egypt
Stela of Nebiry with Nut before an offering table,Egypt
Scarab,Egypt
Coffin fragment,Egypt
"Door Jamb fragment, Thutmose III",Egypt
Fish net needle,Egypt
Weighing down device (net sinker?),Egypt
Net fragment,Egypt
Fish net weight,Egypt
Fishing Line,Egypt
Mold,Egypt
Mummy Cloth Fragment of Painedjem II,Egypt
Plaque,Egypt
Cat Amulet,Egypt
Jackal Amulet,Egypt
Cat amulet,Egypt
Heart amulet,Egypt
Heart Amulet,Egypt
Heart amulet,Egypt
Heart Amulet,Egypt
Seal amulet,Egypt
Amulet,Egypt
Boar Amulet,Egypt
Plaque,Egypt
Fragment of Bes Figure,Egypt
Shu  Amulet,Egypt
Bastet amulet,Egypt
Bes Amulet,Egypt
Isis Plaque,Egypt
Seated Isis and Horus amulet,Egypt
Kneeling goddess,Egypt
Boat Amulet,Egypt
Amulet,Egypt
Disk with Bes and Wedjat Eye,Egypt
Bes in Boat Amulet,Egypt
Dish with Eye and god Bes Amulet,Egypt
Composite God Amulet,Egypt
Four-Headed Ram Amulet,Egypt
Uraeus Amulet,Egypt
Vulture Amulet,Egypt
Figure of Ptah-Sokar-Osiris,Egypt
Figure of Ptah-Sokar-Osiris,Egypt
Gods within shrine Amulet,Egypt
Pataikos amulet,Egypt
Horus Amulet,Egypt
Horus Amulet,Egypt
Horus Amulet,Egypt
Harpocrates Amulet,Egypt
Harpocrates,Egypt
Seated Deity Amulet,Egypt
Bes Amulet,Egypt
Shrine Amulet,Egypt
Pig amulet,Egypt
Amulet,Egypt
Shrine Amulet,Egypt
Bird Amulet,Egypt
"Amulet, Taweret",Egypt
Taweret Amulet,Egypt
Amulet,Egypt
Calf Head Amulet,Egypt
Ibis Amulet,Egypt
Ibis Amulet,Egypt
Ibis amulet,Egypt
Re Amulet,Egypt
Fragment of a plaque with a group of gods,Egypt
Horus Amulet,Egypt
Horus Amulet,Egypt
Shu amulet,Egypt
Duamutef Amulet,Egypt
Bovine Amulet,Egypt
Anubis amulet,Egypt
Amulet,Egypt
Anubis Amulet,Egypt
Jackal amulet,Egypt
Cat Amulet,Egypt
Aker amulet,Egypt
Sun Disk on Stand Amulet,Egypt
Seal Amulet,Egypt
Papyrus column (wadj) amulet,Egypt
Crown of Upper Egypt Amulet,Egypt
Crown of Lower Egypt Amulet,Egypt
Amulet: Crown of Upper Egypt,Egypt
Amulet: Crown of Upper Egypt,Egypt
Beetle Amulet,Egypt
Duck Amulet,Egypt
Amulet,Egypt
Amulet,Egypt
Amulet,Egypt
Thoth Amulet,Egypt
Scarab,Egypt
Pig amulet,Egypt
Seal amulet,Egypt
Amulet,Egypt
Pendant,Egypt
Amulet pendant,Egypt
Plumb-bob Amulet,Egypt
Amulet,Egypt
Amulet,Egypt
Plumb-bob Amulet,Egypt
Foot Amulet,Egypt
Amulet of fist with thumb thrust between first two fingers,Egypt
Hand Amulet,Egypt
Ram's Head amulet,Egypt
Taweret Amulet,Egypt
Taweret amulet with double head,Egypt
Taweret Amulet,Egypt
Amulet,Egypt
Frog Amulet,Egypt
Amulet (fly ?),Egypt
Bird amulet,Egypt
Horns of Ibex Amulet,Egypt
Ram amulet,Egypt
Amulet,Egypt
Door Amulet,Egypt
Scarab,Egypt
Amulet,Egypt
Collar terminal decorated with head of a falcon,Egypt
Thoth amulet,Egypt
Bes amulet,Egypt
Bes amulet,Egypt
Bes Plaque,Egypt
Bes amulet,Egypt
Min amulet,Egypt
Bes amulet,Egypt
Bes amulet,Egypt
Disk bead,Egypt
Jackal on Pedestal Amulet,Egypt
Shrine amulet with falcon,Egypt
Falcon Amulet,Egypt
Hawk Amulet,Egypt
Falcon amulet,Egypt
Hawk,Egypt
Scarab,Egypt
Shu amulet,Egypt
Shu Amulet fragment,Egypt
Shu amulet,Egypt
Bell-shaped amulet,Egypt
Thoth Amulet,Egypt
Amulet,Egypt
Amulet (grapes),Egypt
Amulet,Egypt
Amulet (grapes),Egypt
Bell Shaped Clothing Amulet,Egypt
Amulet,Egypt
Pataikos amulet,Egypt
Wedjat eye amulet,Egypt
Amulet,Egypt
Taweret amulet,Egypt
Ba Bird Amulet,Egypt
Amulet,Egypt
Amulet,Egypt
Amulet,Egypt
Taweret amulet,Egypt
Pig Amulet,Egypt
Taweret amulet,Egypt
Sakhmet Amulet,Egypt
Maat Amulet,Egypt
Amulet,Egypt
Sakhmet Amulet,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Spool-shaped Game Piece,Egypt
Stela of the lector priest of Amun Siamun and his mother the singer Amenhotep,Egypt
"Stela fragment, Sebekemsaf",Egypt
"Shabti, Scribe",Egypt
Drop pendant,Egypt
Spool-shaped bead,Egypt
Bead,Egypt
Hand amulet,Egypt
Hand amulet,Egypt
Amulet of a face,Egypt
Taweret Amulet,Egypt
Bead fragment from girdle,Egypt
Necklace with Sakhmet pendant,Egypt
String of blue faience amulets,Egypt
String of amulets,Egypt
String of beads,Egypt
Necklace of amulets,Egypt
Necklace,Egypt
Wedjat Eye Amulet on a String,Egypt
Nefertum Amulet with string,Egypt
Wedjat (eye of Horus) amulet,Egypt
Wedjat (eye of Horus) amulet,Egypt
Amulet of Wedjat eye,Egypt
Amulet of wedjat eye,Egypt
Hathor head amulet,Egypt
Bull amulet,Egypt
Sakhmet amulet,Egypt
Sakhmet or Bastet amulet,Egypt
Sakhmet amulet,Egypt
Scarab inscribed with the name Taharqo,Egypt
"Trial piece, on block",Egypt
"Amulet, lion",Egypt
Bead of three parallel tubes,Egypt
"Bead, disk",Egypt
"Bead, ribbed",Egypt
Galena from a Smelter's Crucible,Egypt
Ostracon,Egypt
Ostracon,Egypt
Ostracon,Egypt
Bes amulet,Egypt
Bes amulet,Egypt
"Amulet, possibly of Sakhmet",Egypt
Pataikos Amulet,Egypt
Shu amulet,Egypt
Shu amulet,Egypt
Amulet of a standing deity,Egypt
Sakhmet amulet,Egypt
Frog amulet,Egypt
Pataikos Amulet,Egypt
Disk amulet,Egypt
Frog amulet,Egypt
Amulet of falcon,Egypt
Ape Amulet,Egypt
Thoth (Cynocephalus baboon) amulet,Egypt
Cynocephalus baboon amulet,Egypt
Taweret amulet,Egypt
Cynocephalus (baboon) amulet,Egypt
Bird amulet,Egypt
Glass fragment,Egypt
Glass fragment,Egypt
Crucible fragment,Egypt
Glass fragment,Egypt
Glass fragment,Egypt
Glass fragment,Egypt
Indeterminate objects (5),Egypt
Coloring matter,Egypt
Glass fragment,Egypt
Glass fragment,Egypt
Glass fragment,Egypt
Glass fragment,Egypt
Crucible fragment,Egypt
Crucible fragment,Egypt
Shabti of Siptah,Egypt
Shabti of Siptah,Egypt
Shabti of Siptah,Egypt
Shabti of Siptah,Egypt
"Head with cap and beardstraps, perhaps Ptah",Egypt
Fragment of a Stone Chest with Aten's Cartouches,Egypt
Fragment of a Stone Chest,Egypt
Fragment of a Stone Chest,Egypt
Brick with Nefertiti's Cartouche,Egypt
Headrest of Merymery,Egypt
Funerary scarab,Egypt
Document Sealing with the Throne Name of Amenhotep III,Egypt
Mummy Cloth Fragment,Egypt
Mummy Cloth Fragment of the Adoratrice of Hathor Henettawy,Egypt
Mummy Cloth Fragment of Nesikhonsu,Egypt
Mummy Cloth Fragment of Djedptahefankh,Egypt
Piece of cloth,Egypt
Linen fragment,Egypt
Linen fragment,Egypt
Linen fragment,Egypt
Sample of Fringed Cloth,Egypt
Mummy Cloth Fragment,Egypt
Linen fragment,Egypt
Linen fragment,Egypt
"Linen fragment, Merneptah",Egypt
Mummy Cloth Fragment of Nesitanebtasheru,Egypt
Mummy Cloth Fragment,Egypt
Mummy Cloth Fragment,Egypt
Piece of cloth,Egypt
Piece of cloth,Egypt
Mummy Cloth Fragment,Egypt
Mummy Cloth Fragment,Egypt
Mummy Cloth Fragment,Egypt
Roll of cloth,Egypt
Mummy Cloth Fragment,Egypt
Linen fragment,Egypt
Mummy cloth fragment,Egypt
Linen fragment,Egypt
Mummy cloth fragment,Egypt
Mummy Cloth Fragment of Djedptahefankh,Egypt
Mummy Cloth Fragment of Djedptahefankh,Egypt
Piece of cloth,Egypt
Piece of cloth,Egypt
Piece of cloth,Egypt
Linen fragment,Egypt
Linen fragment,Egypt
Linen fragment,Egypt
Linen fragment,Egypt
Fragment of Funerary Linen,Egypt
Fragment of Funerary Linen,Egypt
Inlay of a male figure,Egypt
Fragments from stela of the Chief Steward Henenu,Egypt
Fist,Egypt
Inlay profile head,Egypt
Profile face inlay,Egypt
Profile face inlay,Egypt
Vessel Stand,Egypt
Fragment of Rough Casting Bronze,Egypt
Hinge,Egypt
Basket or Pack,Egypt
Linen bundle and sealing with the name Nebkheperure (Tutankhamun),Egypt
Ostracon,Egypt
Ostracon,Egypt
Sculptor's model,Egypt
Hieratic copy of the Teaching of Amenemhat I,Egypt
Scarab with prenomen of Amenhotep IV,Egypt
"Plaque, name of Akhenaten",Egypt
"Plaque, name of Akhenaten",Egypt
Scarab of Akhenaten,Egypt
Scarab,Egypt
Plaque,Egypt
Wedjat eye seal,Egypt
Scarab of Akhenaten,Egypt
Pendant,Egypt
Signet Ring,Egypt
Cup,Egypt
Ostracon,Egypt
Kneeling priest,Egypt
Crouching child god holding scepter,Egypt
Statuette of a cult attendant with a jar,Egypt
Armor scales,Egypt
Signet Ring,Egypt
Mold for Double Cartouche of Akhenaten,Egypt
Taweret,Egypt
Nude female figure holding a vase on her head,Egypt
Female figure playing a lyre,Egypt
"Bandage, Mummy cloth",Egypt
Frog Seal Amulet with an Ankh Hieroglyph on the Base,Egypt
Shabti of Siptah,Egypt
Frog Seal Amulet with a Maat Hieroglyph on the Base,Egypt
Bead in the Form of a daisy,Egypt
Bead in the Form of a Leaf,Egypt
Bead in the Form of a Bunch of Grapes,Egypt
Bead in the Form of a Cornflower,Egypt
Cornflower Bead,Egypt
Falcon Amulet,Egypt
Frog Amulet,Egypt
Frog amulet,Egypt
Bee amulet,Egypt
Bee amulet,Egypt
Bee amulet,Egypt
Hand amulet,Egypt
Hand amulet,Egypt
Bundle amulet,Egypt
Bundle amulet,Egypt
Bundle Amulet,Egypt
Wedjat Eye Amulet,Egypt
Fish (Bolti) Amulet,Egypt
Face Amulet,Egypt
Vulture amulet,Egypt
Vulture amulet,Egypt
Arm amulet,Egypt
Arm amulet,Egypt
Dwarf amulet,Egypt
Monkey amulet,Egypt
Jackal head amulet,Egypt
Fly amulet,Egypt
Shell (?) amulet,Egypt
Turtle amulet,Egypt
Taweret amulet,Egypt
Heh sign amulet,Egypt
Falcon head amulet,Egypt
Fist or bundle amulet,Egypt
"""Opening of the Mouth"", Peseshkef  tool amulet",Egypt
Hatmehyt,Egypt
"Falcon-headed crocodile, possibly Soknopaios",Egypt
Thoth amulet,Egypt
Nehebkau,Egypt
Lion head amulet,Egypt
Monkey kneeling and resting its head in a hand,Egypt
Animal head,Egypt
Harpokrates,Egypt
Baboon,Egypt
Child god standing and holding a flail,Egypt
Harpocrates,Egypt
Frog,Egypt
Frog,Egypt
Harpokrates or another child god with the club of Herakles,Egypt
Statuette of Amun-Re,Egypt
Onuris (Anhur),Egypt
Thoth as baboon,Egypt
Ring with cartouches of Hadrian (?),Egypt
Pig  Amulet,Egypt
Lion head amulet,Egypt
Sow Amulet,Egypt
Cat,Egypt
Waterfowl in a Clapnet,Egypt
A Fish in the Water below a Boat,Egypt
A Man Carrying a Yoke over his Shoulders,Egypt
Block of Relief with Horus of Gold name of Senwosret I,Egypt
Block of Relief,Egypt
Relief with Head of a Goddess (or Queen),Egypt
Block of Relief,Egypt
Relief fragment with part of a wing,Egypt
Block of Relief,Egypt
Head of a Queen or Goddess,Egypt
Block of Relief,Egypt
Block of Relief,Egypt
Block of Relief,Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
Relief of Senwosret I depicting offering bearers bringing food,Egypt
"Relief from the pyramid temple of Senwosret I, with an offering bearer",Egypt
Block of Relief,Egypt
Fragment of relief,Egypt
Fragment of relief,Egypt
Relief fragment,Egypt
Relief of hieroglyphic inscription,Egypt
Relief fragment,Egypt
Relief,Egypt
Relief fragment of man's upper body,Egypt
Relief of royal kilt,Egypt
Fragment of relief,Egypt
Fragment of relief,Egypt
Relief,Egypt
"Relief, woman's head",Egypt
Relief of fish cleaning,Egypt
"Fragment from relief showing aquatic plants at the edge of a pond, tomb of Mentuhotep",Egypt
Block of Relief,Egypt
Block of Relief,Egypt
Block of Relief,Egypt
Block of Relief,Egypt
Relief fragment,Egypt
Relief fragment from the mortuary complex of Senwosret I with offering bearer,Egypt
Relief fragment from the mortuary complex of Senwosret I,Egypt
"Head of woman with floral head ornament, perhaps tomb of Mentuhotep",Egypt
"Relief fragment with aquatic plants at edge of pond, tomb of Mentuhotep",Egypt
Statuette of official Senwosret with an offering formula invoking Senwosret I as a god,Egypt
Mallet,Egypt
Seated man,Egypt
Canopic Chest of Sitre,Egypt
Procession of Deities,Egypt
Dismantled Coffin of Khety,Egypt
Column Fragment of Amenemhat I,Egypt
Block of Relief,Egypt
Relief Block from the Pyramid Temple of Amenemhat I,Egypt
Block of relief,Egypt
Door lintel temple relief,Egypt
Staff,Egypt
Coffin of Ibsenhotep,Egypt
"Cylinder, perhaps from a ceremonial whip",Egypt
Relief Fragment with Part of an Inscription,Egypt
Relief Fragment with Part of the Head of a Man,Egypt
Relief Fragment with a Male Foot on a Blue Object,Egypt
Relief Fragment with a Male Hand Grasping a Staff or Scepter,Egypt
Relief Fragment Possibly from a Scene with Foreigners,Egypt
Relief Fragment with Part of an Inscription,Egypt
Relief Fragment with Part of the Figure of a Foreigner,Egypt
Roller (?),Egypt
Hoe,Egypt
Head from statue,Egypt
Cylinder seal,Egypt
Cramp,Egypt
Plaque from Foundation Deposit,Egypt
Plaque from Foundation Deposit,Egypt
Relief,Egypt
Relief,Egypt
Statue foot fragment,Egypt
Vessel stand,Egypt
Vessel fragment,Egypt
Brick,Egypt
Model of a Boy or a Monkey and a Dog,Egypt
2 Drop Beads,Egypt
Collar terminal,Egypt
Collar pendant,Egypt
Whetstone,Egypt
Anklet,Egypt
Stone lamp,Egypt
Mace head,Egypt
Beads,Egypt
Model of seed,Egypt
Model of a Recumbent Cow,Egypt
Figurine of a Dog,Egypt
Figure of a crouching cat,Egypt
Figurine of a Woman with Her Baby,Egypt
Figurine of a Woman with Her Baby,Egypt
Figurine of a Woman with Her Baby,Egypt
Necklace,Egypt
Dish,Egypt
Coffin of Sithathor,Egypt
Canopic jar,Egypt
Model Dagger and Sheath,Egypt
Canopic jar with conical lid,Egypt
Figure from a boat model,Egypt
Canopic jar,Egypt
Canopic jar,Egypt
Canopic jar,Egypt
Bat Amulet,Egypt
Triad of women,Egypt
Part of a doorjamb,Egypt
Model Sailing Boat Transporting a Mummy,Egypt
Model Club,Egypt
Ceremonial amulet,Egypt
Builder's cramp (?),Egypt
Fragment of beads,Egypt
Piece of metal from boat,Egypt
Striding Man,Egypt
Headrest,Egypt
Hypocephalus biscuit,Egypt
Macehead,Egypt
String of beads with long pendant,Egypt
Necklace of pendants and ring beads,Egypt
Collar pendant,Egypt
Needle,Egypt
String of ball beads,Egypt
"String of collar pendant, cylinder bead, and ball bead",Egypt
Figurine fragment,Egypt
Tray of inlay fragments,Egypt
String of 7 barrel beads and 1 cylinder,Egypt
Fragment of necklace chain,Egypt
Oval plaque,Egypt
Bracelet of cylindrical beads,Egypt
Woman with Child,Egypt
Weight,Egypt
Woman Carrying a Child on Her Back and Leading an Animal,Egypt
Spatula,Egypt
Model brick mold,Egypt
Kohl jar,Egypt
Female Statuette,Egypt
Necklace of barrel beads,Egypt
Necklace,Egypt
Ointment bottle,Egypt
String of shell discs,Egypt
String of ring beads,Egypt
String of faience discs,Egypt
String of shell discs,Egypt
Game piece,Egypt
Cartouche plaque inscribed with the name of Amenehat III,Egypt
Scarab with device of baboon and falcon on base,Egypt
Fragment from the head end of a coffin,Egypt
"Canopic jar, Ameny",Egypt
"Canopic jar, Ameny",Egypt
Round offering table with stand,Egypt
Shabti,Egypt
Shabti Coffin,Egypt
Papyrus fragments inscribed in hieratic,Egypt
Papyrus fragment with hieratic inscription,Egypt
Fragment of relief with hieroglyphs,Egypt
Fragment of relief,Egypt
Lower part of a statue of a vizier,Egypt
String of beads and amulets,Egypt
"Scarab of the Steward of Cusae, Senebtifi",Egypt
Fragment of relief,Egypt
Base of kohl pot,Egypt
"Headrest of the Steward, Senbi",Egypt
Tubular Bead,Egypt
String of Beads and Amulets,Egypt
